episode,ticks,epsilon,loss,total_ticks
1168,87,0.01999663574825473,296000169.74712646,55441
1169,75,0.01999663574825473,342595876.6933333,55516
1170,55,0.01999663574825473,308877666.6181818,55571
1171,106,0.01999663574825473,348913345.9622642,55677
1172,95,0.01999663574825473,350622609.0105263,55772
1173,87,0.01999663574825473,360396836.7816092,55859
1174,75,0.01999663574825473,381062852.9066667,55934
1175,49,0.01999663574825473,382409687.5102041,55983
1176,77,0.01999663574825473,384343217.8701299,56060
1177,99,0.01999663574825473,324281808.16161615,56159
1178,81,0.01999663574825473,284482270.4197531,56240
1179,90,0.01999663574825473,303253200.17777777,56330
1180,77,0.01999663574825473,316631670.02597404,56407
1181,70,0.01999663574825473,379507347.2,56477
1182,42,0.01999663574825473,347734927.2380952,56519
1183,70,0.01999663574825473,352923009.14285713,56589
1184,50,0.01999663574825473,374097155.52,56639
1185,40,0.01999663574825473,430267783.6,56679
1186,50,0.01999663574825473,415772407.68,56729
1187,98,0.01999663574825473,452695562.93877554,56827
1188,46,0.01999663574825473,453220906.4347826,56873
1189,48,0.01999663574825473,484938374.0,56921
1190,44,0.01999663574825473,465954482.1818182,56965
1191,47,0.01999663574825473,498204912.34042555,57012
1192,40,0.01999663574825473,493320924.8,57052
1193,51,0.01999663574825473,536327814.5882353,57103
1194,48,0.01999663574825473,341048277.0,57151
1195,43,0.01999663574825473,366247760.0,57194
1196,59,0.01999663574825473,346765867.3898305,57253
1197,47,0.01999663574825473,364427130.21276593,57300
1198,49,0.01999663574825473,370962727.8367347,57349
1199,50,0.01999663574825473,391858400.32,57399
1200,44,0.01999663574825473,405797212.3636364,57443
1201,40,0.01999663574825473,471205352.0,57483
1202,49,0.01999663574825473,449225056.6530612,57532
1203,44,0.01999663574825473,438844405.8181818,57576
1204,43,0.01999663574825473,463886279.44186044,57619
1205,41,0.01999663574825473,469124949.0731707,57660
1206,55,0.01999663574825473,481798889.8909091,57715
1207,43,0.01999663574825473,526245269.5813953,57758
1208,45,0.01999663574825473,490220032.7111111,57803
1209,52,0.01999663574825473,523766340.9230769,57855
1210,40,0.01999663574825473,516210355.2,57895
1211,42,0.01999663574825473,537637030.0952381,57937
1212,54,0.01999663574825473,587612251.8518518,57991
1213,49,0.01999663574825473,573599791.6734694,58040
1214,47,0.01999663574825473,615892584.1702127,58087
1215,49,0.01999663574825473,462583830.85714287,58136
1216,46,0.01999663574825473,439706503.65217394,58182
1217,58,0.01999663574825473,482913312.0,58240
1218,44,0.01999663574825473,500666568.0,58284
1219,39,0.01999663574825473,494104076.3076923,58323
1220,43,0.01999663574825473,605476165.9534883,58366
1221,42,0.01999663574825473,549554662.0952381,58408
1222,41,0.01999663574825473,546950587.3170732,58449
1223,38,0.01999663574825473,570124703.1578947,58487
1224,42,0.01999663574825473,633326757.3333334,58529
1225,40,0.01999663574825473,651136808.8,58569
1226,41,0.01999663574825473,678545457.9512196,58610
1227,44,0.01999663574825473,665981375.2727273,58654
1228,45,0.01999663574825473,618686550.0444444,58699
1229,43,0.01999663574825473,705104129.4883721,58742
1230,43,0.01999663574825473,613852667.5348837,58785
1231,40,0.01999663574825473,680941292.8,58825
1232,42,0.01999663574825473,740625180.9523809,58867
1233,39,0.01999663574825473,761476268.3076923,58906
1234,43,0.01999663574825473,686597175.0697675,58949
1235,50,0.01999663574825473,720623751.04,58999
1236,55,0.01999663574825473,621575113.3090909,59054
1237,39,0.01999663574825473,653549477.7435898,59093
1238,43,0.01999663574825473,646533361.8604652,59136
1239,38,0.01999663574825473,654059945.2631578,59174
1240,53,0.01999663574825473,557216647.245283,59227
1241,63,0.01999663574825473,668270562.031746,59290
1242,45,0.01999663574825473,667257379.5555556,59335
1243,39,0.01999663574825473,633714807.7948718,59374
1244,47,0.01999663574825473,648344149.7872341,59421
1245,51,0.01999663574825473,650472547.7647059,59472
1246,50,0.01999663574825473,629816868.48,59522
1247,49,0.01999663574825473,531930307.9183673,59571
1248,53,0.01999663574825473,619109063.8490566,59624
1249,52,0.01999663574825473,603048685.5384616,59676
1250,51,0.01999663574825473,556587504.9411764,59727
1251,43,0.01999663574825473,537485539.7209302,59770
1252,75,0.01999663574825473,491740329.81333333,59845
1253,52,0.01999663574825473,547976998.1538461,59897
1254,53,0.01999663574825473,471256245.1320755,59950
1255,56,0.01999663574825473,448427255.4285714,60006
1256,72,0.01999663574825473,490577913.1111111,60078
1257,59,0.01999663574825473,802867037.8305085,60137
1258,49,0.01999663574825473,8294085707.755102,60186
1259,30,0.01999663574825473,284520644061.86664,60216
1260,32,0.01999663574825473,1728871368704.0,60248
1261,35,0.01999663574825473,1522418330594.743,60283
1262,32,0.01999663574825473,746915094528.0,60315
1263,41,0.01999663574825473,390279832151.4146,60356
1264,35,0.01999663574825473,254507738258.2857,60391
1265,51,0.01999663574825473,200797365669.64706,60442
1266,36,0.01999663574825473,176497036401.77777,60478
1267,32,0.01999663574825473,165874139648.0,60510
1268,34,0.01999663574825473,159075612069.64706,60544
1269,34,0.01999663574825473,148745121069.17648,60578
1270,40,0.01999663574825473,147176324710.4,60618
1271,32,0.01999663574825473,138052319232.0,60650
1272,38,0.01999663574825473,131960771206.73685,60688
1273,33,0.01999663574825473,129112673435.15152,60721
1274,32,0.01999663574825473,124651388928.0,60753
1275,31,0.01999663574825473,123550253056.0,60784
1276,31,0.01999663574825473,126021608216.7742,60815
1277,32,0.01999663574825473,121812401664.0,60847
1278,33,0.01999663574825473,111206829955.87878,60880
1279,32,0.01999663574825473,113049531392.0,60912
1280,36,0.01999663574825473,109151962225.77777,60948
1281,31,0.01999663574825473,109902631836.90323,60979
1282,44,0.01999663574825473,103530735988.36363,61023
1283,50,0.01999663574825473,99933363240.96,61073
1284,45,0.01999663574825473,131292710502.4,61118
1285,39,0.01999663574825473,165329830308.10257,61157
1286,31,0.01999663574825473,156542319582.96774,61188
1287,34,0.01999663574825473,149315368116.70587,61222
1288,31,0.01999663574825473,139802400966.19354,61253
1289,31,0.01999663574825473,130819014920.25807,61284
1290,32,0.01999663574825473,126958339072.0,61316
1291,34,0.01999663574825473,125346523256.47058,61350
1292,39,0.01999663574825473,118897657698.46153,61389
1293,38,0.01999663574825473,114198494369.6842,61427
1294,33,0.01999663574825473,107320999191.27272,61460
1295,31,0.01999663574825473,102722190567.2258,61491
1296,40,0.01999663574825473,100566007193.6,61531
1297,54,0.01999663574825473,96468294618.07408,61585
1298,32,0.01999663574825473,89902259712.0,61617
1299,39,0.01999663574825473,88119077756.71794,61656
1300,58,0.01999663574825473,85346446653.7931,61714
1301,34,0.01999663574825473,80527916574.11765,61748
1302,30,0.01999663574825473,78218450397.86667,61778
1303,32,0.01999663574825473,72909092736.0,61810
1304,30,0.01999663574825473,74540136994.13333,61840
1305,32,0.01999663574825473,71377748224.0,61872
1306,31,0.01999663574825473,68910708669.93549,61903
1307,35,0.01999663574825473,66202964085.02857,61938
1308,48,0.01999663574825473,64820824320.0,61986
1309,35,0.01999663574825473,60445613143.77143,62021
1310,43,0.01999663574825473,58885823178.4186,62064
1311,38,0.01999663574825473,58205589827.36842,62102
1312,31,0.01999663574825473,65589266762.32258,62133
1313,45,0.01999663574825473,60542311537.77778,62178
1314,29,0.01999663574825473,58484163831.17242,62207
1315,31,0.01999663574825473,58114430513.548386,62238
1316,31,0.01999663574825473,53009540261.16129,62269
1317,43,0.01999663574825473,51476703279.62791,62312
1318,37,0.01999663574825473,50130438310.054054,62349
1319,62,0.01999663574825473,47026790135.741936,62411
1320,35,0.01999663574825473,42737606480.457146,62446
1321,35,0.01999663574825473,41147064378.51428,62481
1322,49,0.01999663574825473,40819400495.02041,62530
1323,34,0.01999663574825473,38842025923.76471,62564
1324,32,0.01999663574825473,39031863488.0,62596
1325,33,0.01999663574825473,36584974273.93939,62629
1326,37,0.01999663574825473,37075382880.86487,62666
1327,34,0.01999663574825473,33367818240.0,62700
1328,45,0.01999663574825473,32086742448.355556,62745
1329,61,0.01999663574825473,30116359319.081966,62806
1330,33,0.01999663574825473,28673264298.666668,62839
1331,32,0.01999663574825473,27341890688.0,62871
1332,33,0.01999663574825473,27434069333.333332,62904
1333,35,0.01999663574825473,27319919528.228573,62939
1334,34,0.01999663574825473,26346668393.411766,62973
1335,35,0.01999663574825473,26279401120.914288,63008
1336,34,0.01999663574825473,24831067858.82353,63042
1337,33,0.01999663574825473,23854564879.515152,63075
1338,37,0.01999663574825473,25519251954.162163,63112
1339,60,0.01999663574825473,26738898568.533333,63172
1340,80,0.01999663574825473,24748486182.4,63252
1341,71,0.01999663574825473,22696313048.338028,63323
1342,77,0.01999663574825473,21982189448.311687,63400
1343,81,0.01999663574825473,20859977816.493828,63481
1344,88,0.01999663574825473,20119787170.909092,63569
1345,53,0.01999663574825473,18552324984.75472,63622
1346,90,0.01999663574825473,18371374080.0,63712
1347,102,0.01999663574825473,17356824897.2549,63814
1348,65,0.01999663574825473,15652481969.23077,63879
1349,59,0.01999663574825473,16534520849.355932,63938
1350,60,0.01999663574825473,15784368110.933332,63998
1351,64,0.01999663574825473,15539782848.0,64062
1352,68,0.01999663574825473,14096202526.117647,64130
1353,70,0.01999663574825473,14118450761.142857,64200
1354,54,0.01999663574825473,14083300939.851852,64254
1355,82,0.01999663574825473,13680095406.829268,64336
1356,66,0.01999663574825473,14077034294.30303,64402
1357,58,0.01999663574825473,13790315564.137932,64460
1358,62,0.01999663574825473,13173310810.838709,64522
1359,74,0.01999663574825473,13642363073.72973,64596
1360,82,0.01999663574825473,13276207822.04878,64678
1361,63,0.01999663574825473,13267232743.619047,64741
1362,64,0.01999663574825473,13611559640.0,64805
1363,62,0.01999663574825473,12929877743.483871,64867
1364,82,0.01999663574825473,12961860152.195122,64949
1365,71,0.01999663574825473,12945688907.71831,65020
1366,86,0.01999663574825473,13081617348.465117,65106
1367,40,0.01999663574825473,13174171123.2,65146
1368,40,0.01999663574825473,12830412121.6,65186
1369,60,0.01999663574825473,13693373798.4,65246
1370,44,0.01999663574825473,13658082304.0,65290
1371,51,0.01999663574825473,13915167523.137255,65341
1372,40,0.01999663574825473,12918495193.6,65381
1373,39,0.01999663574825473,12755022506.666666,65420
1374,40,0.01999663574825473,13383728614.4,65460
1375,40,0.01999663574825473,13670268454.4,65500
1376,44,0.01999663574825473,13510041297.454546,65544
1377,42,0.01999663574825473,13336676205.714285,65586
1378,39,0.01999663574825473,13452067695.589743,65625
1379,39,0.01999663574825473,13538139451.076923,65664
1380,47,0.01999663574825473,12818362771.06383,65711
1381,40,0.01999663574825473,12981496230.4,65751
1382,46,0.01999663574825473,13003031017.73913,65797
1383,48,0.01999663574825473,13511155242.666666,65845
1384,59,0.01999663574825473,14395646038.779661,65904
1385,41,0.01999663574825473,13682458586.536585,65945
1386,38,0.01999663574825473,12752860995.368422,65983
1387,40,0.01999663574825473,12949942092.8,66023
1388,40,0.01999663574825473,13453873344.0,66063
1389,39,0.01999663574825473,13617960553.02564,66102
1390,53,0.01999663574825473,13147631857.509434,66155
1391,41,0.01999663574825473,12054892693.853659,66196
1392,57,0.01999663574825473,12711492751.719297,66253
1393,39,0.01999663574825473,12917433829.74359,66292
1394,41,0.01999663574825473,12494051827.512196,66333
1395,40,0.01999663574825473,13866603584.0,66373
1396,38,0.01999663574825473,11771248208.842106,66411
1397,44,0.01999663574825473,12444119086.545454,66455
1398,42,0.01999663574825473,12900827684.571428,66497
1399,51,0.01999663574825473,12668757042.19608,66548
1400,42,0.01999663574825473,11486664301.714285,66590
1401,41,0.01999663574825473,12766904881.95122,66631
1402,42,0.01999663574825473,12989564525.714285,66673
1403,40,0.01999663574825473,12800515648.0,66713
1404,45,0.01999663574825473,12780309117.155556,66758
1405,49,0.01999663574825473,11807249209.469387,66807
1406,50,0.01999663574825473,12381730621.44,66857
1407,41,0.01999663574825473,12296733258.926828,66898
1408,42,0.01999663574825473,13073391104.0,66940
1409,50,0.01999663574825473,12737902581.76,66990
1410,50,0.01999663574825473,11829959700.48,67040
1411,37,0.01999663574825473,11420178819.45946,67077
1412,33,0.01999663574825473,11643853730.90909,67110
1413,34,0.01999663574825473,12964127111.529411,67144
1414,34,0.01999663574825473,12514698044.235294,67178
1415,41,0.01999663574825473,12499778972.09756,67219
1416,44,0.01999663574825473,12104249378.90909,67263
1417,50,0.01999663574825473,11813123624.96,67313
1418,33,0.01999663574825473,11412539392.0,67346
1419,57,0.01999663574825473,10269302694.175438,67403
1420,36,0.01999663574825473,11350237952.0,67439
1421,41,0.01999663574825473,66517981733.46342,67480
1422,52,0.01999663574825473,1578315318508.3076,67532
1423,30,0.01999663574825473,2760891389269.3335,67562
1424,32,0.01999663574825473,2001155448832.0,67594
1425,31,0.01999663574825473,1217633902327.742,67625
1426,32,0.01999663574825473,592087006208.0,67657
1427,33,0.01999663574825473,255049309463.27274,67690
1428,1,0.01999663574825473,239553249280.0,67691
1429,32,0.01999663574825473,230679002624.0,67723
1430,36,0.01999663574825473,220268836636.44446,67759
1431,38,0.01999663574825473,234502136239.1579,67797
1432,40,0.01999663574825473,228121247744.0,67837
1433,38,0.01999663574825473,219474073492.21054,67875
1434,44,0.01999663574825473,215095700386.9091,67919
1435,43,0.01999663574825473,209882331278.88373,67962
1436,43,0.01999663574825473,207462925050.0465,68005
1437,41,0.01999663574825473,201621382918.2439,68046
1438,44,0.01999663574825473,198962966528.0,68090
1439,41,0.01999663574825473,57435331134.439026,68131
1440,42,0.01999663574825473,9843029857.52381,68173
1441,39,0.01999663574825473,8296273316.102564,68212
1442,40,0.01999663574825473,7174276147.2,68252
1443,39,0.01999663574825473,6768970371.282051,68291
1444,39,0.01999663574825473,6080617662.358974,68330
1445,40,0.01999663574825473,6767594553.6,68370
1446,53,0.01999663574825473,6376567928.754717,68423
1447,44,0.01999663574825473,7569839208.727273,68467
1448,41,0.01999663574825473,9715752235.707317,68508
1449,40,0.01999663574825473,13242850662.4,68548
1450,42,0.01999663574825473,21581111320.38095,68590
1451,40,0.01999663574825473,46087015168.0,68630
1452,52,0.01999663574825473,284538739712.0,68682
1453,41,0.01999663574825473,1875297734556.0977,68723
1454,69,0.01999663574825473,2000161307247.3044,68792
1455,30,0.01999663574825473,1493431978120.5334,68822
1456,29,0.01999663574825473,1170749958073.3794,68851
1457,30,0.01999663574825473,931208051643.7333,68881
1458,44,0.01999663574825473,729575054615.2727,68925
1459,43,0.01999663574825473,554032700106.4186,68968
1460,44,0.01999663574825473,456954054842.1818,69012
1461,62,0.01999663574825473,372862702228.64514,69074
1462,38,0.01999663574825473,241367463181.4737,69112
1463,33,0.01999663574825473,36490968529.454544,69145
1464,38,0.01999663574825473,31364282799.157894,69183
1465,36,0.01999663574825473,27706083896.88889,69219
1466,33,0.01999663574825473,23673180439.272728,69252
1467,39,0.01999663574825473,20634797449.846153,69291
1468,34,0.01999663574825473,20208616297.411766,69325
1469,42,0.01999663574825473,18816808862.47619,69367
1470,46,0.01999663574825473,17781944987.826088,69413
1471,35,0.01999663574825473,17489667744.914288,69448
1472,35,0.01999663574825473,17514945126.4,69483
1473,35,0.01999663574825473,16768555476.114286,69518
1474,34,0.01999663574825473,16303315215.058823,69552
1475,42,0.01999663574825473,16417091925.333334,69594
1476,36,0.01999663574825473,16943049927.11111,69630
1477,35,0.01999663574825473,15470656160.914286,69665
1478,37,0.01999663574825473,15265631785.513514,69702
1479,37,0.01999663574825473,15232565331.027027,69739
1480,33,0.01999663574825473,16083200775.757576,69772
1481,36,0.01999663574825473,15865069226.666666,69808
1482,36,0.01999663574825473,15305301276.444445,69844
1483,35,0.01999663574825473,15186461257.142857,69879
1484,44,0.01999663574825473,15731854173.09091,69923
1485,38,0.01999663574825473,16283863147.789474,69961
1486,34,0.01999663574825473,15966426383.058823,69995
1487,64,0.01999663574825473,15572849712.0,70059
1488,34,0.01999663574825473,14589897577.411764,70093
1489,37,0.01999663574825473,15267701289.513514,70130
1490,33,0.01999663574825473,15500829820.121212,70163
1491,38,0.01999663574825473,14250228331.789474,70201
1492,45,0.01999663574825473,15846612514.133333,70246
1493,36,0.01999663574825473,14951775288.88889,70282
1494,42,0.01999663574825473,15013144502.857143,70324
1495,33,0.01999663574825473,14210229341.09091,70357
1496,34,0.01999663574825473,14808468570.352942,70391
1497,48,0.01999663574825473,14905043808.0,70439
1498,34,0.01999663574825473,15977103932.235294,70473
1499,46,0.01999663574825473,14087729352.347826,70519
1500,51,0.01999663574825473,14451372473.72549,70570
1501,33,0.01999663574825473,14096952009.69697,70603
1502,36,0.01999663574825473,13070696106.666666,70639
1503,36,0.01999663574825473,14272517831.11111,70675
1504,36,0.01999663574825473,13683320917.333334,70711
1505,33,0.01999663574825473,15668963296.969696,70744
1506,42,0.01999663574825473,14420520935.619047,70786
1507,48,0.01999663574825473,15019872640.0,70834
1508,55,0.01999663574825473,13381262112.581818,70889
1509,39,0.01999663574825473,14274698725.74359,70928
1510,40,0.01999663574825473,13956060083.2,70968
1511,42,0.01999663574825473,13565321313.52381,71010
1512,36,0.01999663574825473,13910087708.444445,71046
1513,35,0.01999663574825473,14123873367.77143,71081
